year,month,state,rto,vehicle_class,fuel,value
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),11
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,11
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,532
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),LPG ONLY,50
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,52
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,4
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,738
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),DIESEL,8
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),LPG ONLY,2
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL,1
2021,March,Tamil Nadu,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL/LPG,16
2021,March,Tamil Nadu,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,4
2021,March,Tamil Nadu,All Vahan Running Office,VEHICLE FITTED WITH COMPRESSOR,DIESEL,25
2021,March,Tamil Nadu,All Vahan Running Office,VEHICLE FITTED WITH RIG,DIESEL,5
2021,March,Tripura,All Vahan Running Office,AMBULANCE,PETROL,1
2021,March,Tripura,All Vahan Running Office,BUS,DIESEL,1
2021,March,Tripura,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,1
2021,March,Tripura,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),218
2021,March,Tripura,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,27
2021,March,Tripura,All Vahan Running Office,GOODS CARRIER,CNG ONLY,16
2021,March,Tripura,All Vahan Running Office,GOODS CARRIER,DIESEL,162
2021,March,Tripura,All Vahan Running Office,GOODS CARRIER,PETROL,19
2021,March,Tripura,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,3426
2021,March,Tripura,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,1
2021,March,Tripura,All Vahan Running Office,MAXI CAB,DIESEL,10
2021,March,Tripura,All Vahan Running Office,MAXI CAB,PETROL/CNG,1
2021,March,Tripura,All Vahan Running Office,MOTOR CAB,DIESEL,2
2021,March,Tripura,All Vahan Running Office,MOTOR CAB,PETROL,4
2021,March,Tripura,All Vahan Running Office,MOTOR CAB,PETROL/CNG,15
2021,March,Tripura,All Vahan Running Office,MOTOR CAR,DIESEL,26
2021,March,Tripura,All Vahan Running Office,MOTOR CAR,PETROL,229
2021,March,Tripura,All Vahan Running Office,MOTOR CAR,PETROL/CNG,232
2021,March,Tripura,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,14
2021,March,Tripura,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,1
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,5
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,16
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,165
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,4
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),21
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,60
2021,March,Tripura,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,25
2021,March,Tripura,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,1
2021,March,Uttar Pradesh,All Vahan Running Office,ADAPTED VEHICLE,DIESEL,2
2021,March,Uttar Pradesh,All Vahan Running Office,ADAPTED VEHICLE,PETROL,57
2021,March,Uttar Pradesh,All Vahan Running Office,ADAPTED VEHICLE,PETROL/CNG,1
2021,March,Uttar Pradesh,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,14142
2021,March,Uttar Pradesh,All Vahan Running Office,AGRICULTURAL TRACTOR,NOT APPLICABLE,1
2021,March,Uttar Pradesh,All Vahan Running Office,AMBULANCE,DIESEL,30
2021,March,Uttar Pradesh,All Vahan Running Office,AMBULANCE,PETROL,12
2021,March,Uttar Pradesh,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,72
2021,March,Uttar Pradesh,All Vahan Running Office,BUS,CNG ONLY,8
2021,March,Uttar Pradesh,All Vahan Running Office,BUS,DIESEL,130
2021,March,Uttar Pradesh,All Vahan Running Office,CAMPER VAN / TRAILER,DIESEL,18
2021,March,Uttar Pradesh,All Vahan Running Office,CASH VAN,DIESEL,22
2021,March,Uttar Pradesh,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,56
2021,March,Uttar Pradesh,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,410
2021,March,Uttar Pradesh,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,87
2021,March,Uttar Pradesh,All Vahan Running Office,DUMPER,DIESEL,5
2021,March,Uttar Pradesh,All Vahan Running Office,E-RICKSHAW WITH CART (G),DIESEL,2
2021,March,Uttar Pradesh,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),225
2021,March,Uttar Pradesh,All Vahan Running Office,E-RICKSHAW(P),DIESEL,1
2021,March,Uttar Pradesh,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),4655
2021,March,Uttar Pradesh,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,251
2021,March,Uttar Pradesh,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,DIESEL,9
2021,March,Uttar Pradesh,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,17
2021,March,Uttar Pradesh,All Vahan Running Office,EXCAVATOR (NT),DIESEL,1
2021,March,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,CNG ONLY,692
2021,March,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,DIESEL,4683
2021,March,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,NOT APPLICABLE,1
2021,March,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,PETROL,154
2021,March,Uttar Pradesh,All Vahan Running Office,GOODS CARRIER,PETROL/CNG,26
2021,March,Uttar Pradesh,All Vahan Running Office,HARVESTER,DIESEL,289
2021,March,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),305
2021,March,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,170296
2021,March,Uttar Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,42
2021,March,Uttar Pradesh,All Vahan Running Office,MAXI CAB,DIESEL,40
2021,March,Uttar Pradesh,All Vahan Running Office,MAXI CAB,PETROL,3
2021,March,Uttar Pradesh,All Vahan Running Office,MAXI CAB,PETROL/CNG,2
2021,March,Uttar Pradesh,All Vahan Running Office,MOBILE WORKSHOP,DIESEL,1
2021,March,Uttar Pradesh,All Vahan Running Office,MOPED,PETROL,4580
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,DIESEL,104
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,PETROL,81
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,PETROL/CNG,346
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,5
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,DIESEL,6596
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),6
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL,18976
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL/CNG,3787
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,1068
2021,March,Uttar Pradesh,All Vahan Running Office,MOTOR CAR,PETROL/LPG,169
2021,March,Uttar Pradesh,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),20
2021,March,Uttar Pradesh,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,1062
2021,March,Uttar Pradesh,All Vahan Running Office,OMNI BUS,DIESEL,2
2021,March,Uttar Pradesh,All Vahan Running Office,OMNI BUS (PRIVATE USE),PETROL,1
2021,March,Uttar Pradesh,All Vahan Running Office,ROAD ROLLER,DIESEL,2
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,323
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,637
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),2
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (GOODS),PETROL/CNG,4
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,1118
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,386
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),17
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),LPG ONLY,9
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,1
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,178
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,321
2021,March,Uttar Pradesh,All Vahan Running Office,THREE WHEELER (PERSONAL),PETROL/CNG,1
2021,March,Uttar Pradesh,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,64
2021,March,Uttar Pradesh,All Vahan Running Office,TRACTOR-TROLLEY(COMMERCIAL),NOT APPLICABLE,3
2021,March,Uttar Pradesh,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,33
2021,March,Uttar Pradesh,All Vahan Running Office,VEHICLE FITTED WITH COMPRESSOR,DIESEL,1
2021,March,Uttarakhand,All Vahan Running Office,ADAPTED VEHICLE,PETROL,3
2021,March,Uttarakhand,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,398
2021,March,Uttarakhand,All Vahan Running Office,AMBULANCE,DIESEL,30
2021,March,Uttarakhand,All Vahan Running Office,AMBULANCE,PETROL,2
2021,March,Uttarakhand,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,4
2021,March,Uttarakhand,All Vahan Running Office,BUS,DIESEL,8
2021,March,Uttarakhand,All Vahan Running Office,CAMPER VAN / TRAILER (PRIVATE USE),DIESEL,2
2021,March,Uttarakhand,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,8
2021,March,Uttarakhand,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,5
2021,March,Uttarakhand,All Vahan Running Office,DUMPER,DIESEL,2
2021,March,Uttarakhand,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),20
2021,March,Uttarakhand,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),320
2021,March,Uttarakhand,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,82
2021,March,Uttarakhand,All Vahan Running Office,EXCAVATOR (NT),DIESEL,1
2021,March,Uttarakhand,All Vahan Running Office,FIRE TENDERS,DIESEL,1
2021,March,Uttarakhand,All Vahan Running Office,GOODS CARRIER,CNG ONLY,71
2021,March,Uttarakhand,All Vahan Running Office,GOODS CARRIER,DIESEL,440
2021,March,Uttarakhand,All Vahan Running Office,GOODS CARRIER,PETROL,45
2021,March,Uttarakhand,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),89
2021,March,Uttarakhand,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,12922
2021,March,Uttarakhand,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,4
2021,March,Uttarakhand,All Vahan Running Office,MAXI CAB,DIESEL,9
2021,March,Uttarakhand,All Vahan Running Office,MOPED,PETROL,29
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAB,DIESEL,68
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAB,PETROL,176
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAB,PETROL/CNG,122
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,1
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAR,DIESEL,717
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),3
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAR,PETROL,3084
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAR,PETROL/CNG,125
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,108
2021,March,Uttarakhand,All Vahan Running Office,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,50
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (GOODS),CNG ONLY,13
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,29
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,55
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,9
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),5
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (PASSENGER),LPG ONLY,2
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,2
2021,March,Uttarakhand,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,2
2021,March,Uttarakhand,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,34
2021,March,Uttarakhand,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,22
2021,March,West Bengal,All Vahan Running Office,ADAPTED VEHICLE,PETROL,2
2021,March,West Bengal,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,981
2021,March,West Bengal,All Vahan Running Office,AMBULANCE,DIESEL,34
2021,March,West Bengal,All Vahan Running Office,AMBULANCE,PETROL,13
2021,March,West Bengal,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,8
2021,March,West Bengal,All Vahan Running Office,BUS,DIESEL,62
2021,March,West Bengal,All Vahan Running Office,CAMPER VAN / TRAILER,DIESEL,4
2021,March,West Bengal,All Vahan Running Office,CASH VAN,DIESEL,20
2021,March,West Bengal,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,51
2021,March,West Bengal,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,44
2021,March,West Bengal,All Vahan Running Office,DUMPER,DIESEL,78
2021,March,West Bengal,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),13
2021,March,West Bengal,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),538
2021,March,West Bengal,All Vahan Running Office,E-RICKSHAW(P),NOT APPLICABLE,3
2021,March,West Bengal,All Vahan Running Office,EARTH MOVING EQUIPMENT,DIESEL,24
2021,March,West Bengal,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,66
2021,March,West Bengal,All Vahan Running Office,EXCAVATOR (NT),DIESEL,86
2021,March,West Bengal,All Vahan Running Office,FORK LIFT,DIESEL,1
2021,March,West Bengal,All Vahan Running Office,GOODS CARRIER,CNG ONLY,7
2021,March,West Bengal,All Vahan Running Office,GOODS CARRIER,DIESEL,2640
2021,March,West Bengal,All Vahan Running Office,GOODS CARRIER,PETROL,55
2021,March,West Bengal,All Vahan Running Office,HARVESTER,DIESEL,13
2021,March,West Bengal,All Vahan Running Office,HEARSES,PETROL,1
2021,March,West Bengal,All Vahan Running Office,LUXURY CAB,DIESEL,40
2021,March,West Bengal,All Vahan Running Office,LUXURY CAB,ELECTRIC(BOV),1
2021,March,West Bengal,All Vahan Running Office,LUXURY CAB,PETROL,105
2021,March,West Bengal,All Vahan Running Office,LUXURY CAB,PETROL/CNG,5
2021,March,West Bengal,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),10
2021,March,West Bengal,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,79601
2021,March,West Bengal,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,16
2021,March,West Bengal,All Vahan Running Office,MAXI CAB,DIESEL,33
2021,March,West Bengal,All Vahan Running Office,MAXI CAB,PETROL/HYBRID,1
2021,March,West Bengal,All Vahan Running Office,MOPED,PETROL,340
2021,March,West Bengal,All Vahan Running Office,MOTOR CAB,DIESEL,21
2021,March,West Bengal,All Vahan Running Office,MOTOR CAB,PETROL,16
2021,March,West Bengal,All Vahan Running Office,MOTOR CAB,PETROL/HYBRID,1
2021,March,West Bengal,All Vahan Running Office,MOTOR CAR,DIESEL,973
2021,March,West Bengal,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),21
2021,March,West Bengal,All Vahan Running Office,MOTOR CAR,PETROL,8317
2021,March,West Bengal,All Vahan Running Office,MOTOR CAR,PETROL/CNG,10
2021,March,West Bengal,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,497
2021,March,West Bengal,All Vahan Running Office,MOTOR CAR,PETROL/LPG,16
2021,March,West Bengal,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,64
2021,March,West Bengal,All Vahan Running Office,OMNI BUS,DIESEL,19
2021,March,West Bengal,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,196
2021,March,West Bengal,All Vahan Running Office,OMNI BUS (PRIVATE USE),PETROL,5
2021,March,West Bengal,All Vahan Running Office,OMNI BUS (PRIVATE USE),PETROL/HYBRID,1
2021,March,West Bengal,All Vahan Running Office,PRIVATE SERVICE VEHICLE,DIESEL,4
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,291
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (GOODS),ELECTRIC(BOV),4
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (GOODS),PETROL,2
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),CNG ONLY,24
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),DIESEL,74
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),ELECTRIC(BOV),12
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),LPG ONLY,534
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,5
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/CNG,7
2021,March,West Bengal,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL/LPG,268
2021,March,West Bengal,All Vahan Running Office,TRACTOR (COMMERCIAL),DIESEL,1132
2021,March,West Bengal,All Vahan Running Office,TRAILER (COMMERCIAL),NOT APPLICABLE,11
2021,March,West Bengal,All Vahan Running Office,VEHICLE FITTED WITH GENERATOR,DIESEL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,AMBULANCE,DIESEL,5
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,BUS,ELECTRIC(BOV),26
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,GOODS CARRIER,DIESEL,18
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,191
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOPED,PETROL,185
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOTOR CAB,DIESEL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOTOR CAB,PETROL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOTOR CAR,DIESEL,17
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOTOR CAR,PETROL,86
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOTOR CAR,PETROL/HYBRID,2
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,MOTORISED CYCLE (CC > 25CC),PETROL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,OMNI BUS (PRIVATE USE),DIESEL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,PRIVATE SERVICE VEHICLE,DIESEL,1
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,THREE WHEELER (GOODS),DIESEL,2
2021,February,Andaman and Nicobar Islands,All Vahan Running Office,THREE WHEELER (PASSENGER),PETROL,12
2021,February,Andhra Pradesh,All Vahan Running Office,ADAPTED VEHICLE,PETROL,10
2021,February,Andhra Pradesh,All Vahan Running Office,AGRICULTURAL TRACTOR,DIESEL,1632
2021,February,Andhra Pradesh,All Vahan Running Office,AMBULANCE,DIESEL,12
2021,February,Andhra Pradesh,All Vahan Running Office,AMBULANCE,PETROL,7
2021,February,Andhra Pradesh,All Vahan Running Office,ARTICULATED VEHICLE,DIESEL,14
2021,February,Andhra Pradesh,All Vahan Running Office,BUS,DIESEL,29
2021,February,Andhra Pradesh,All Vahan Running Office,CASH VAN,DIESEL,1
2021,February,Andhra Pradesh,All Vahan Running Office,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,2
2021,February,Andhra Pradesh,All Vahan Running Office,CRANE MOUNTED VEHICLE,DIESEL,28
2021,February,Andhra Pradesh,All Vahan Running Office,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),3
2021,February,Andhra Pradesh,All Vahan Running Office,E-RICKSHAW(P),ELECTRIC(BOV),72
2021,February,Andhra Pradesh,All Vahan Running Office,EDUCATIONAL INSTITUTION BUS,DIESEL,11
2021,February,Andhra Pradesh,All Vahan Running Office,EXCAVATOR (COMMERCIAL),DIESEL,35
2021,February,Andhra Pradesh,All Vahan Running Office,FORK LIFT,DIESEL,1
2021,February,Andhra Pradesh,All Vahan Running Office,GOODS CARRIER,CNG ONLY,6
2021,February,Andhra Pradesh,All Vahan Running Office,GOODS CARRIER,DIESEL,2971
2021,February,Andhra Pradesh,All Vahan Running Office,GOODS CARRIER,ELECTRIC(BOV),3
2021,February,Andhra Pradesh,All Vahan Running Office,GOODS CARRIER,PETROL,183
2021,February,Andhra Pradesh,All Vahan Running Office,HARVESTER,DIESEL,82
2021,February,Andhra Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,DIESEL,1
2021,February,Andhra Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,ELECTRIC(BOV),326
2021,February,Andhra Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER,PETROL,67123
2021,February,Andhra Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,ELECTRIC(BOV),3
2021,February,Andhra Pradesh,All Vahan Running Office,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,18
2021,February,Andhra Pradesh,All Vahan Running Office,MAXI CAB,DIESEL,69
2021,February,Andhra Pradesh,All Vahan Running Office,MAXI CAB,NOT APPLICABLE,3
2021,February,Andhra Pradesh,All Vahan Running Office,MAXI CAB,PETROL,3
2021,February,Andhra Pradesh,All Vahan Running Office,MOBILE CANTEEN,DIESEL,14
2021,February,Andhra Pradesh,All Vahan Running Office,MOBILE CANTEEN,PETROL,554
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAB,DIESEL,116
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAB,NOT APPLICABLE,41
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAB,PETROL,151
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAB,PETROL/CNG,11
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAR,DIESEL,1678
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAR,ELECTRIC(BOV),12
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAR,NOT APPLICABLE,480
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAR,PETROL,5140
2021,February,Andhra Pradesh,All Vahan Running Office,MOTOR CAR,PETROL/CNG,49
2021,February,Andhra Pradesh,All Vahan Running Office,OMNI BUS,DIESEL,78
2021,February,Andhra Pradesh,All Vahan Running Office,OMNI BUS,NOT APPLICABLE,1
2021,February,Andhra Pradesh,All Vahan Running Office,PRIVATE SERVICE VEHICLE,DIESEL,4
